Entity,Code,Year,Oil per capita (kWh)
Romania,ROU,1988,8385.5
Romania,ROU,1989,8619.9208984375
Romania,ROU,1990,9366.7900390625
Romania,ROU,1991,7785.888671875
Romania,ROU,1992,6397.37255859375
Romania,ROU,1993,6095.818359375
Romania,ROU,1994,5690.46435546875
Romania,ROU,1995,6915.16162109375
Romania,ROU,1996,6676.259765625
Romania,ROU,1997,7034.69677734375
Romania,ROU,1998,6214.671875
Romania,ROU,1999,4973.56494140625
Romania,ROU,2000,5263.4248046875
Romania,ROU,2001,5646.9033203125
Romania,ROU,2002,5731.296875
Romania,ROU,2003,5120.03955078125
Romania,ROU,2004,5906.6337890625
Romania,ROU,2005,5754.3798828125
Romania,ROU,2006,5727.25732421875
Romania,ROU,2007,5795.291015625
Romania,ROU,2008,5819.8818359375
Romania,ROU,2009,5226.94677734375
Romania,ROU,2010,5025.9931640625
Romania,ROU,2011,5197.8076171875
Romania,ROU,2012,5260.2783203125
Romania,ROU,2013,4822.36474609375
Romania,ROU,2014,5200.30615234375
Romania,ROU,2015,5316.33544921875
Romania,ROU,2016,5602.80322265625
Romania,ROU,2017,5907.59521484375
Romania,ROU,2018,6118.1484375
Romania,ROU,2019,6390.72705078125
Romania,ROU,2020,6038.68505859375
Romania,ROU,2021,6609.7509765625
Russia,RUS,1985,20539.58984375
Russia,RUS,1986,20635.10546875
Russia,RUS,1987,20655.009765625
Russia,RUS,1988,20354.36328125
Russia,RUS,1989,20614.01953125
Russia,RUS,1990,20230.46484375
Russia,RUS,1991,19652.470703125
Russia,RUS,1992,18732.72265625
Russia,RUS,1993,15609.44140625
Russia,RUS,1994,13792.0126953125
Russia,RUS,1995,12045.3369140625
Russia,RUS,1996,10400.6240234375
Russia,RUS,1997,10335.796875
Russia,RUS,1998,9925.58984375
Russia,RUS,1999,10178.0390625
Russia,RUS,2000,10012.001953125
Russia,RUS,2001,10350.505859375
Russia,RUS,2002,10027.9375
Russia,RUS,2003,10436.1806640625
Russia,RUS,2004,10330.859375
Russia,RUS,2005,10397.4169921875
Russia,RUS,2006,10945.2978515625
Russia,RUS,2007,10900.4560546875
Russia,RUS,2008,11250.703125
Russia,RUS,2009,10788.7529296875
Russia,RUS,2010,11185.7255859375
Russia,RUS,2011,11981.0712890625
Russia,RUS,2012,12161.4462890625
Russia,RUS,2013,12117.6513671875
Russia,RUS,2014,12674.9033203125
Russia,RUS,2015,12152.3203125
Russia,RUS,2016,12436.984375
Russia,RUS,2017,12366.9130859375
Russia,RUS,2018,12485.02734375
Russia,RUS,2019,12740.9521484375
Russia,RUS,2020,12061.0927734375
Russia,RUS,2021,12767.626953125
Saudi Arabia,SAU,1965,47306.5546875
Saudi Arabia,SAU,1966,46078.828125
Saudi Arabia,SAU,1967,44862.765625
Saudi Arabia,SAU,1968,43627.75
Saudi Arabia,SAU,1969,42334.70703125
Saudi Arabia,SAU,1970,42405.328125
Saudi Arabia,SAU,1971,41054.1796875
Saudi Arabia,SAU,1972,41865.2734375
Saudi Arabia,SAU,1973,42297.921875
Saudi Arabia,SAU,1974,42201.6328125
Saudi Arabia,SAU,1975,30664.63671875
Saudi Arabia,SAU,1976,33961.87109375
Saudi Arabia,SAU,1977,37361.40234375
Saudi Arabia,SAU,1978,38326.609375
Saudi Arabia,SAU,1979,43842.3515625
Saudi Arabia,SAU,1980,33796.55078125
Saudi Arabia,SAU,1981,38162.76953125
Saudi Arabia,SAU,1982,39830.5
Saudi Arabia,SAU,1983,41577.9453125
Saudi Arabia,SAU,1984,43675.4296875
Saudi Arabia,SAU,1985,42010.35546875
Saudi Arabia,SAU,1986,39528.2265625
Saudi Arabia,SAU,1987,39952.33984375
Saudi Arabia,SAU,1988,39404.203125
Saudi Arabia,SAU,1989,36603.76953125
Saudi Arabia,SAU,1990,37569.61328125
Saudi Arabia,SAU,1991,38058.12109375
Saudi Arabia,SAU,1992,35780.390625
Saudi Arabia,SAU,1993,35042.5
Saudi Arabia,SAU,1994,41355.3203125
Saudi Arabia,SAU,1995,38745.5859375
Saudi Arabia,SAU,1996,39227.90625
Saudi Arabia,SAU,1997,39136.0625
Saudi Arabia,SAU,1998,40831.76171875
Saudi Arabia,SAU,1999,41423.60546875
Saudi Arabia,SAU,2000,41700.1171875
Saudi Arabia,SAU,2001,43022.25390625
Saudi Arabia,SAU,2002,43227.453125
Saudi Arabia,SAU,2003,44460.671875
Saudi Arabia,SAU,2004,46614.72265625
Saudi Arabia,SAU,2005,45427.14453125
Saudi Arabia,SAU,2006,46231.78125
Saudi Arabia,SAU,2007,47764.2578125
Saudi Arabia,SAU,2008,51396.6484375
Saudi Arabia,SAU,2009,54435.20703125
Saudi Arabia,SAU,2010,58098.8203125
Saudi Arabia,SAU,2011,59213.33984375
Saudi Arabia,SAU,2012,60389.1796875
Saudi Arabia,SAU,2013,58752.6796875
Saudi Arabia,SAU,2014,63115.72265625
Saudi Arabia,SAU,2015,63835.11328125
Saudi Arabia,SAU,2016,63027.72265625
Saudi Arabia,SAU,2017,59906.5078125
Saudi Arabia,SAU,2018,56881.2890625
Saudi Arabia,SAU,2019,54983.421875
Saudi Arabia,SAU,2020,52180.0546875
Saudi Arabia,SAU,2021,51800.296875
Singapore,SGP,1965,25477.05859375
Singapore,SGP,1966,28492.841796875
Singapore,SGP,1967,33552.84375
Singapore,SGP,1968,40896.37890625
Singapore,SGP,1969,39460.8359375
Singapore,SGP,1970,42064.953125
Singapore,SGP,1971,35837.6171875
Singapore,SGP,1972,44060.83984375
Singapore,SGP,1973,40772.6328125
Singapore,SGP,1974,39524.609375
Singapore,SGP,1975,38045.015625
Singapore,SGP,1976,44543.0078125
Singapore,SGP,1977,44200.71875
Singapore,SGP,1978,44981.6328125
Singapore,SGP,1979,47342.89453125
Singapore,SGP,1980,46248.28125
Singapore,SGP,1981,52146.328125
Singapore,SGP,1982,49593.13671875
Singapore,SGP,1983,51250.67578125
Singapore,SGP,1984,52578.8046875
Singapore,SGP,1985,52396.8828125
Singapore,SGP,1986,59513.67578125
Singapore,SGP,1987,61352.67578125
Singapore,SGP,1988,69606.2890625
Singapore,SGP,1989,77664.4140625
Singapore,SGP,1990,90469.8671875
Singapore,SGP,1991,89446.109375
Singapore,SGP,1992,89741.46875
Singapore,SGP,1993,94059.359375
Singapore,SGP,1994,104741.6328125
Singapore,SGP,1995,106006.640625
Singapore,SGP,1996,103744.7421875
Singapore,SGP,1997,106011.375
Singapore,SGP,1998,104508.2421875
Singapore,SGP,1999,100965.9296875
Singapore,SGP,2000,105651.921875
Singapore,SGP,2001,112338.5234375
Singapore,SGP,2002,108557.9609375
Singapore,SGP,2003,100308.4921875
Singapore,SGP,2004,109936.3828125
Singapore,SGP,2005,113874.8984375
Singapore,SGP,2006,118406.9765625
Singapore,SGP,2007,123553.234375
Singapore,SGP,2008,125937.1875
Singapore,SGP,2009,130643.1640625
Singapore,SGP,2010,138865.4375
Singapore,SGP,2011,141475.328125
Singapore,SGP,2012,138089.828125
Singapore,SGP,2013,136783.9375
Singapore,SGP,2014,138510.703125
Singapore,SGP,2015,144582.90625
Singapore,SGP,2016,148590.796875
Singapore,SGP,2017,150856.21875
Singapore,SGP,2018,151360.171875
Singapore,SGP,2019,146051.359375
Singapore,SGP,2020,140405.03125
Singapore,SGP,2021,138072.53125
Slovakia,SVK,1965,6170.2822265625
Slovakia,SVK,1966,6756.35400390625
Slovakia,SVK,1967,7466.056640625
Slovakia,SVK,1968,8198.40625
Slovakia,SVK,1969,8737.77734375
Slovakia,SVK,1970,10424.99609375
Slovakia,SVK,1971,11388.3486328125
Slovakia,SVK,1972,12348.7578125
Slovakia,SVK,1973,13756.2529296875
Slovakia,SVK,1974,13967.5654296875
Slovakia,SVK,1975,15254.857421875
Slovakia,SVK,1976,15960.6181640625
Slovakia,SVK,1977,16524.578125
Slovakia,SVK,1978,16923.330078125
Slovakia,SVK,1979,17031.18359375
Slovakia,SVK,1980,15696.9404296875
Slovakia,SVK,1981,15354.4609375
Slovakia,SVK,1982,13963.2666015625
Slovakia,SVK,1983,13581.7431640625
Slovakia,SVK,1984,14353.60546875
Slovakia,SVK,1985,14171.9443359375
Slovakia,SVK,1986,13644.2880859375
Slovakia,SVK,1987,13285.7158203125
Slovakia,SVK,1988,12926.779296875
Slovakia,SVK,1989,12757.193359375
Slovakia,SVK,1990,11041.6337890625
Slovakia,SVK,1991,9661.0302734375
Slovakia,SVK,1992,8756.3115234375
Slovakia,SVK,1993,7221.91015625
Slovakia,SVK,1994,7458.42529296875
Slovakia,SVK,1995,7232.72265625
Slovakia,SVK,1996,7531.15283203125
Slovakia,SVK,1997,7512.712890625
Slovakia,SVK,1998,8409.376953125
Slovakia,SVK,1999,7620.79150390625
Slovakia,SVK,2000,7568.70703125
Slovakia,SVK,2001,7011.57421875
Slovakia,SVK,2002,7812.54296875
Slovakia,SVK,2003,7373.54296875
Slovakia,SVK,2004,7040.44091796875
Slovakia,SVK,2005,8437.7431640625
Slovakia,SVK,2006,7508.64111328125
Slovakia,SVK,2007,7925.05224609375
Slovakia,SVK,2008,8545.5419921875
Slovakia,SVK,2009,8030.3203125
Slovakia,SVK,2010,8410.5166015625
Slovakia,SVK,2011,8268.78515625
Slovakia,SVK,2012,7657.2978515625
Slovakia,SVK,2013,7657.10693359375
Slovakia,SVK,2014,7092.375
Slovakia,SVK,2015,7664.513671875
Slovakia,SVK,2016,7965.59619140625
Slovakia,SVK,2017,8953.5390625
Slovakia,SVK,2018,9070.130859375
Slovakia,SVK,2019,8616.0166015625
Slovakia,SVK,2020,8556.7255859375
Slovakia,SVK,2021,8985.8486328125
Slovenia,SVN,1990,10050.8798828125
Slovenia,SVN,1991,9711.439453125
Slovenia,SVN,1992,9436.9580078125
Slovenia,SVN,1993,11374.267578125
Slovenia,SVN,1994,12340.0009765625
Slovenia,SVN,1995,13406.6982421875
Slovenia,SVN,1996,15508.265625
Slovenia,SVN,1997,15529.3291015625
Slovenia,SVN,1998,14889.4638671875
Slovenia,SVN,1999,14954.43359375
Slovenia,SVN,2000,14172.3486328125
Slovenia,SVN,2001,14778.3955078125
Slovenia,SVN,2002,14357.0185546875
Slovenia,SVN,2003,14543.873046875
Slovenia,SVN,2004,15002.2919921875
Slovenia,SVN,2005,15199.5078125
Slovenia,SVN,2006,15862.94140625
Slovenia,SVN,2007,15583.232421875
Slovenia,SVN,2008,17981.03515625
Slovenia,SVN,2009,15217.728515625
Slovenia,SVN,2010,15203.537109375
Slovenia,SVN,2011,15086.9453125
Slovenia,SVN,2012,14726.1611328125
Slovenia,SVN,2013,13890.6044921875
Slovenia,SVN,2014,13708.35546875
Slovenia,SVN,2015,13479.650390625
Slovenia,SVN,2016,14446.5498046875
Slovenia,SVN,2017,14778.396484375
Slovenia,SVN,2018,15177.599609375
Slovenia,SVN,2019,14464.1240234375
Slovenia,SVN,2020,12108.0146484375
Slovenia,SVN,2021,12850.173828125
South Africa,ZAF,1965,3474.78759765625
South Africa,ZAF,1966,3680.067626953125
South Africa,ZAF,1967,3908.965576171875
South Africa,ZAF,1968,4140.4541015625
South Africa,ZAF,1969,4434.5380859375
South Africa,ZAF,1970,4680.61669921875
South Africa,ZAF,1971,4981.41650390625
South Africa,ZAF,1972,5285.82958984375
South Africa,ZAF,1973,5677.61376953125
South Africa,ZAF,1974,5388.34716796875
South Africa,ZAF,1975,5578.63427734375
South Africa,ZAF,1976,5500.65283203125
South Africa,ZAF,1977,5314.70263671875
South Africa,ZAF,1978,5446.6845703125
South Africa,ZAF,1979,5034.255859375
South Africa,ZAF,1980,5045.11376953125
South Africa,ZAF,1981,5322.13134765625
South Africa,ZAF,1982,5248.52734375
South Africa,ZAF,1983,5157.9375
South Africa,ZAF,1984,5466.328125
South Africa,ZAF,1985,5203.35693359375
South Africa,ZAF,1986,4900.365234375
South Africa,ZAF,1987,5062.74462890625
South Africa,ZAF,1988,5449.2705078125
South Africa,ZAF,1989,5515.68310546875
South Africa,ZAF,1990,5437.4716796875
South Africa,ZAF,1991,5348.88916015625
South Africa,ZAF,1992,5387.88916015625
South Africa,ZAF,1993,5469.3955078125
South Africa,ZAF,1994,5577.19091796875
South Africa,ZAF,1995,5822.52294921875
South Africa,ZAF,1996,5883.07958984375
South Africa,ZAF,1997,5876.1982421875
South Africa,ZAF,1998,5870.8720703125
South Africa,ZAF,1999,5863.53564453125
South Africa,ZAF,2000,5877.51220703125
South Africa,ZAF,2001,5924.39892578125
South Africa,ZAF,2002,6000.79345703125
South Africa,ZAF,2003,6141.43994140625
South Africa,ZAF,2004,6294.82470703125
South Africa,ZAF,2005,6228.38623046875
South Africa,ZAF,2006,6269.65234375
South Africa,ZAF,2007,6316.14453125
South Africa,ZAF,2008,5910.5634765625
South Africa,ZAF,2009,5716.62646484375
South Africa,ZAF,2010,5881.77685546875
South Africa,ZAF,2011,5860.73974609375
South Africa,ZAF,2012,5916.66748046875
South Africa,ZAF,2013,5925.3955078125
South Africa,ZAF,2014,5750.88134765625
South Africa,ZAF,2015,6248.9013671875
South Africa,ZAF,2016,5904.16943359375
South Africa,ZAF,2017,5809.068359375
South Africa,ZAF,2018,5733.01123046875
South Africa,ZAF,2019,5599.43603515625
South Africa,ZAF,2020,4516.5673828125
South Africa,ZAF,2021,4816.0732421875
South America,,1965,4368.31640625
South America,,1966,4520.28173828125
South America,,1967,4514.40771484375
South America,,1968,4776.21875
South America,,1969,4855.86767578125
South America,,1970,4883.0654296875
South America,,1971,5071.943359375
South America,,1972,5287.8642578125
South America,,1973,5699.947265625
South America,,1974,5826.85498046875
South America,,1975,5740.10205078125
South America,,1976,5896.07470703125
South America,,1977,6011.46044921875
South America,,1978,6151.5546875
South America,,1979,6361.29638671875
South America,,1980,6240.97216796875
South America,,1981,6010.2685546875
South America,,1982,5814.1796875
South America,,1983,5494.03759765625
South America,,1984,5300.15234375
South America,,1985,5213.91552734375
South America,,1986,5448.03466796875
South America,,1987,5478.63623046875
South America,,1988,5537.90283203125
South America,,1989,5366.63916015625
South America,,1990,5205.0595703125
South America,,1991,5185.6787109375
South America,,1992,5538.35791015625
South America,,1993,5508.76708984375
South America,,1994,5812.626953125
South America,,1995,5904.03466796875
South America,,1996,5907.3662109375
South America,,1997,6209.68310546875
South America,,1998,6334.8369140625
South America,,1999,6378.1640625
South America,,2000,6125.1279296875
South America,,2001,6043.72314453125
South America,,2002,5954.794921875
South America,,2003,5744.8349609375
South America,,2004,5904.0927734375
South America,,2005,6015.3564453125
South America,,2006,6052.1025390625
South America,,2007,6411.59375
South America,,2008,6571.15576171875
South America,,2009,6469.60888671875
South America,,2010,6824.76123046875
South America,,2011,7041.9150390625
South America,,2012,7279.87841796875
South America,,2013,7543.02734375
South America,,2014,7470.462890625
South America,,2015,7064.94580078125
South America,,2016,6635.4541015625
South America,,2017,6520.7109375
South America,,2018,6229.68505859375
South America,,2019,6076.07275390625
South America,,2020,5381.6083984375
South America,,2021,5869.81787109375
South Korea,KOR,1965,523.4224853515625
South Korea,KOR,1966,765.75537109375
South Korea,KOR,1967,1298.327880859375
South Korea,KOR,1968,1878.7950439453125
South Korea,KOR,1969,2497.1865234375
South Korea,KOR,1970,3056.0302734375
South Korea,KOR,1971,3382.694091796875
South Korea,KOR,1972,3461.802490234375
South Korea,KOR,1973,4180.45263671875
South Korea,KOR,1974,4240.48779296875
South Korea,KOR,1975,4725.279296875
South Korea,KOR,1976,5221.50830078125
South Korea,KOR,1977,6130.42822265625
South Korea,KOR,1978,6912.2138671875
South Korea,KOR,1979,7669.2685546875
South Korea,KOR,1980,7490.55126953125
South Korea,KOR,1981,7309.06884765625
South Korea,KOR,1982,7149.1201171875
South Korea,KOR,1983,7372.26025390625
South Korea,KOR,1984,7303.171875
South Korea,KOR,1985,7624.65283203125
South Korea,KOR,1986,8212.76953125
South Korea,KOR,1987,8546.2607421875
South Korea,KOR,1988,10120.880859375
South Korea,KOR,1989,11453.7109375
South Korea,KOR,1990,13744.9306640625
South Korea,KOR,1991,16538.978515625
South Korea,KOR,1992,19797.26953125
South Korea,KOR,1993,21499.517578125
South Korea,KOR,1994,23344.345703125
South Korea,KOR,1995,25204.505859375
South Korea,KOR,1996,26698.451171875
South Korea,KOR,1997,29066.892578125
South Korea,KOR,1998,23964.93359375
South Korea,KOR,1999,25488.458984375
South Korea,KOR,2000,25902.962890625
South Korea,KOR,2001,25729.876953125
South Korea,KOR,2002,26026.4140625
South Korea,KOR,2003,26102.888671875
South Korea,KOR,2004,25794.533203125
South Korea,KOR,2005,25815.40234375
South Korea,KOR,2006,25747.58203125
South Korea,KOR,2007,26353.3828125
South Korea,KOR,2008,25054.50390625
South Korea,KOR,2009,25267.361328125
South Korea,KOR,2010,25713.638671875
South Korea,KOR,2011,25848.669921875
South Korea,KOR,2012,26627.4140625
South Korea,KOR,2013,26517
South Korea,KOR,2014,26276.3359375
South Korea,KOR,2015,27424.0859375
South Korea,KOR,2016,29804.083984375
South Korea,KOR,2017,29445.66015625
South Korea,KOR,2018,29307.189453125
South Korea,KOR,2019,29028.5078125
South Korea,KOR,2020,27417.546875
South Korea,KOR,2021,29186.751953125
Spain,ESP,1965,5175.76171875
Spain,ESP,1966,6057.970703125
Spain,ESP,1967,7264.05078125
Spain,ESP,1968,7636.7177734375
Spain,ESP,1969,8603.85546875
Spain,ESP,1970,9709.248046875
Spain,ESP,1971,10567.1650390625
Spain,ESP,1972,11014.65625
Spain,ESP,1973,13077.6982421875
Spain,ESP,1974,13551.0068359375
Spain,ESP,1975,13932.9912109375
Spain,ESP,1976,15630.625
Spain,ESP,1977,14600.546875
Spain,ESP,1978,14883.43359375
Spain,ESP,1979,15628.6845703125
Spain,ESP,1980,16411.0859375
Spain,ESP,1981,15775.8203125
Spain,ESP,1982,14820.5078125
Spain,ESP,1983,14771.73046875
Spain,ESP,1984,13869.5693359375
Spain,ESP,1985,13301.5556640625
Spain,ESP,1986,13137.8251953125
Spain,ESP,1987,13762.12890625
Spain,ESP,1988,14059.88671875
Spain,ESP,1989,14703.4814453125
Spain,ESP,1990,14198.06640625
Spain,ESP,1991,14469.76953125
Spain,ESP,1992,16172.1435546875
Spain,ESP,1993,15376.5693359375
Spain,ESP,1994,16100.435546875
Spain,ESP,1995,17072.333984375
Spain,ESP,1996,17479.390625
Spain,ESP,1997,18104.970703125
Spain,ESP,1998,19541.513671875
Spain,ESP,1999,20094.908203125
Spain,ESP,2000,20174.44140625
Spain,ESP,2001,20768.73828125
Spain,ESP,2002,20640.51953125
Spain,ESP,2003,20793.173828125
Spain,ESP,2004,20933.775390625
Spain,ESP,2005,20773.291015625
Spain,ESP,2006,20579.40625
Spain,ESP,2007,20411.97265625
Spain,ESP,2008,19431.052734375
Spain,ESP,2009,18029.205078125
Spain,ESP,2010,17415.3515625
Spain,ESP,2011,16565.990234375
Spain,ESP,2012,15491.2958984375
Spain,ESP,2013,14601.98828125
Spain,ESP,2014,14611.390625
Spain,ESP,2015,15138.07421875
Spain,ESP,2016,15658.3095703125
Spain,ESP,2017,15734.76171875
Spain,ESP,2018,16020.80078125
Spain,ESP,2019,16020.1162109375
Spain,ESP,2020,13155.40234375
Spain,ESP,2021,14561.4912109375
Sri Lanka,LKA,1965,843.72802734375
Sri Lanka,LKA,1966,843.6522827148438
Sri Lanka,LKA,1967,843.5932006835938
Sri Lanka,LKA,1968,844.5077514648438
Sri Lanka,LKA,1969,843.516357421875
Sri Lanka,LKA,1970,1407.56787109375
Sri Lanka,LKA,1971,1387.694580078125
Sri Lanka,LKA,1972,1431.417236328125
Sri Lanka,LKA,1973,1493.886962890625
Sri Lanka,LKA,1974,1171.1231689453125
Sri Lanka,LKA,1975,1191.6983642578125
Sri Lanka,LKA,1976,1139.123779296875
Sri Lanka,LKA,1977,1195.3193359375
Sri Lanka,LKA,1978,1212.1676025390625
Sri Lanka,LKA,1979,1248.7615966796875
Sri Lanka,LKA,1980,1237.717041015625
Sri Lanka,LKA,1981,1276.828857421875
Sri Lanka,LKA,1982,1359.2738037109375
Sri Lanka,LKA,1983,1390.54296875
Sri Lanka,LKA,1984,1293.1602783203125
Sri Lanka,LKA,1985,1135.454345703125
Sri Lanka,LKA,1986,1166.095703125
Sri Lanka,LKA,1987,1279.1475830078125
Sri Lanka,LKA,1988,1172.743896484375
Sri Lanka,LKA,1989,1081.8677978515625
Sri Lanka,LKA,1990,1188.279052734375
Sri Lanka,LKA,1991,1174.9844970703125
Sri Lanka,LKA,1992,1320.2420654296875
Sri Lanka,LKA,1993,1320.607177734375
Sri Lanka,LKA,1994,1421.0977783203125
Sri Lanka,LKA,1995,1500.7705078125
Sri Lanka,LKA,1996,1809.553955078125
Sri Lanka,LKA,1997,1842.9056396484375
Sri Lanka,LKA,1998,1916.383056640625
Sri Lanka,LKA,1999,2055.1640625
Sri Lanka,LKA,2000,2346.226806640625
Sri Lanka,LKA,2001,2266.2890625
Sri Lanka,LKA,2002,2386.135009765625
Sri Lanka,LKA,2003,2326.524169921875
Sri Lanka,LKA,2004,2308.200439453125
Sri Lanka,LKA,2005,2618.23876953125
Sri Lanka,LKA,2006,2669.810791015625
Sri Lanka,LKA,2007,2808.613037109375
Sri Lanka,LKA,2008,2563.493408203125
Sri Lanka,LKA,2009,2624.22509765625
Sri Lanka,LKA,2010,2614.8134765625
Sri Lanka,LKA,2011,2896.161865234375
Sri Lanka,LKA,2012,3072.87890625
Sri Lanka,LKA,2013,2612.750732421875
Sri Lanka,LKA,2014,2939.48193359375
Sri Lanka,LKA,2015,3050.11181640625
Sri Lanka,LKA,2016,3609.60986328125
Sri Lanka,LKA,2017,3478.74462890625
Sri Lanka,LKA,2018,3331.559814453125
Sri Lanka,LKA,2019,3590.994873046875
Sri Lanka,LKA,2020,3235.006591796875
Sri Lanka,LKA,2021,3102.68310546875
Sweden,SWE,1965,29655.666015625
Sweden,SWE,1966,33250.58984375
Sweden,SWE,1967,32857.23828125
Sweden,SWE,1968,36854.53125
Sweden,SWE,1969,39173.78125
Sweden,SWE,1970,42352.07421875
Sweden,SWE,1971,39626.37109375
Sweden,SWE,1972,40517.19921875
Sweden,SWE,1973,41291.51171875
Sweden,SWE,1974,36985.5546875
Sweden,SWE,1975,36778.3515625
Sweden,SWE,1976,40425.16796875
Sweden,SWE,1977,39067.08203125
Sweden,SWE,1978,47002.75
Sweden,SWE,1979,50463.44921875
Sweden,SWE,1980,44445.82421875
Sweden,SWE,1981,39932.50390625
Sweden,SWE,1982,37105.5546875
Sweden,SWE,1983,32242.484375
Sweden,SWE,1984,30778.470703125
Sweden,SWE,1985,32930.55078125
Sweden,SWE,1986,35056.10546875
Sweden,SWE,1987,30137.365234375
Sweden,SWE,1988,28064.94921875
Sweden,SWE,1989,26804.546875
Sweden,SWE,1990,26582.251953125
Sweden,SWE,1991,22750.0859375
Sweden,SWE,1992,23793.689453125
Sweden,SWE,1993,23223.66796875
Sweden,SWE,1994,24454.04296875
Sweden,SWE,1995,23152.349609375
Sweden,SWE,1996,24696.45703125
Sweden,SWE,1997,23152.6796875
Sweden,SWE,1998,26114.716796875
Sweden,SWE,1999,25087.33984375
Sweden,SWE,2000,21629.720703125
Sweden,SWE,2001,21961.82421875
Sweden,SWE,2002,22245.087890625
Sweden,SWE,2003,23753.4765625
Sweden,SWE,2004,22644.806640625
Sweden,SWE,2005,22552.564453125
Sweden,SWE,2006,22595.79296875
Sweden,SWE,2007,21894.34765625
Sweden,SWE,2008,20512.22265625
Sweden,SWE,2009,19576.970703125
Sweden,SWE,2010,19379.6796875
Sweden,SWE,2011,17822.740234375
Sweden,SWE,2012,17419.22265625
Sweden,SWE,2013,17059.1953125
Sweden,SWE,2014,16568.423828125
Sweden,SWE,2015,16126.3330078125
Sweden,SWE,2016,16529.51953125
Sweden,SWE,2017,16245.6943359375
Sweden,SWE,2018,15410.943359375
Sweden,SWE,2019,16403.423828125
Sweden,SWE,2020,14553.3896484375
Sweden,SWE,2021,14690.3916015625
Switzerland,CHE,1965,16580.44921875
Switzerland,CHE,1966,17369.005859375
Switzerland,CHE,1967,18552.65625
Switzerland,CHE,1968,20358.724609375
Switzerland,CHE,1969,21928.060546875
Switzerland,CHE,1970,24357.2265625
Switzerland,CHE,1971,25629.6640625
Switzerland,CHE,1972,26072.953125
Switzerland,CHE,1973,27876.796875
Switzerland,CHE,1974,24692.619140625
Switzerland,CHE,1975,23688.66015625
Switzerland,CHE,1976,24623.853515625
Switzerland,CHE,1977,24806.91015625
Switzerland,CHE,1978,25518.580078125
Switzerland,CHE,1979,24517.03515625
Switzerland,CHE,1980,24510.501953125
Switzerland,CHE,1981,22637.572265625
Switzerland,CHE,1982,21301.8359375
Switzerland,CHE,1983,23177.68359375
Switzerland,CHE,1984,22299.109375
Switzerland,CHE,1985,22554.87890625
Switzerland,CHE,1986,24539.935546875
Switzerland,CHE,1987,22981.900390625
Switzerland,CHE,1988,22907.517578125
Switzerland,CHE,1989,21825.86328125
Switzerland,CHE,1990,23192.6484375
Switzerland,CHE,1991,23360.130859375
Switzerland,CHE,1992,23427.095703125
Switzerland,CHE,1993,21708.423828125
Switzerland,CHE,1994,22209.94140625
Switzerland,CHE,1995,20413.080078125
Switzerland,CHE,1996,21017.82421875
Switzerland,CHE,1997,22016.853515625
Switzerland,CHE,1998,22215.189453125
Switzerland,CHE,1999,21486.10546875
Switzerland,CHE,2000,20757.443359375
Switzerland,CHE,2001,22105.01953125
Switzerland,CHE,2002,20832.681640625
Switzerland,CHE,2003,20140.3828125
Switzerland,CHE,2004,19891.033203125
Switzerland,CHE,2005,20076.638671875
Switzerland,CHE,2006,20380.189453125
Switzerland,CHE,2007,18191.220703125
Switzerland,CHE,2008,19171.482421875
Switzerland,CHE,2009,19244.341796875
Switzerland,CHE,2010,17643.400390625
Switzerland,CHE,2011,16900.134765625
Switzerland,CHE,2012,16999.916015625
Switzerland,CHE,2013,17572.701171875
Switzerland,CHE,2014,15567.138671875
Switzerland,CHE,2015,15588.7236328125
Switzerland,CHE,2016,14585.421875
Switzerland,CHE,2017,14810.7783203125
Switzerland,CHE,2018,14158.33984375
Switzerland,CHE,2019,14360.4267578125
Switzerland,CHE,2020,11891.201171875
Switzerland,CHE,2021,11860.0556640625
Taiwan,TWN,1965,1991.1531982421875
Taiwan,TWN,1966,2281.0908203125
Taiwan,TWN,1967,2626.2314453125
Taiwan,TWN,1968,3040.703369140625
Taiwan,TWN,1969,3542.2373046875
Taiwan,TWN,1970,4147.95556640625
Taiwan,TWN,1971,5675.2451171875
Taiwan,TWN,1972,6016.32421875
Taiwan,TWN,1973,7530.57861328125
Taiwan,TWN,1974,6638.5859375
Taiwan,TWN,1975,7557.97998046875
Taiwan,TWN,1976,9603.349609375
Taiwan,TWN,1977,10443.51953125
Taiwan,TWN,1978,12035.4599609375
Taiwan,TWN,1979,11895.716796875
Taiwan,TWN,1980,12162.1142578125
Taiwan,TWN,1981,10538.3232421875
Taiwan,TWN,1982,11701.4033203125
Taiwan,TWN,1983,11549.998046875
Taiwan,TWN,1984,10902.8798828125
Taiwan,TWN,1985,10655.98046875
Taiwan,TWN,1986,11717.9609375
Taiwan,TWN,1987,12170.583984375
Taiwan,TWN,1988,14027.572265625
Taiwan,TWN,1989,15447.978515625
Taiwan,TWN,1990,15864.2197265625
Taiwan,TWN,1991,16312.306640625
Taiwan,TWN,1992,16814.51953125
Taiwan,TWN,1993,17749.095703125
Taiwan,TWN,1994,18745.865234375
Taiwan,TWN,1995,20254.60546875
Taiwan,TWN,1996,20133.400390625
Taiwan,TWN,1997,20568.43359375
Taiwan,TWN,1998,21223.8515625
Taiwan,TWN,1999,22579.724609375
Taiwan,TWN,2000,22839.49609375
Taiwan,TWN,2001,23511.041015625
Taiwan,TWN,2002,23324.865234375
Taiwan,TWN,2003,24190.46875
